BKNG_ID,HOME_STATE,NATIONALITY,HOME_COUNTRY,AGE,NBR_CRUISES,GROUP_TYPE,BKNG_STATUS,BKNG_OPEN_DATE,BKNG_CANCEL_DATE,CURRENCY_CODE,AIR_FLAG,BKNG_SOURCE,BKNG_TYPE,GENDER,DINING_TIME_CODE,DINING_TIME_CONF_FLAG,INSURANCE_PYMT_DATE,META,NET_TKT_REV,SAIL_DATE
1277,NSW,AU,AU,53,0,G,C,8/12/2011,7/9/2012,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,295.77,7/28/2012
1278,NE,US,US,53,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,89.61,7/28/2012
1279,BE,CH,CH,66,0,,B,7/8/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1280,AR,US,US,49,0,,C,12/17/2011,12/18/2011,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
1281,,US,,0,0,,C,7/10/2012,7/12/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1282,FL,US,US,62,0,,B,5/6/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,226.93,7/28/2012
1283,MT,US,US,63,0,F,B,12/26/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,145.28,7/28/2012
1284,OH,US,US,55,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,237.99,7/28/2012
1285,,US,,0,0,K,C,5/31/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,129.46,7/28/2012
1286,SC,US,US,65,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,M,P,Y,12/31/1900,V,282.83,7/28/2012
1287,TX,US,US,33,0,G,B,12/30/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,O,154.23,7/28/2012
1288,IA,US,US,0,0,G,B,5/24/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,F,131.31,7/28/2012
1289,WA,US,US,31,0,,B,4/24/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,4/24/2012,S,296.97,7/28/2012
1290,,US,,69,0,K,C,8/29/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,133.03,7/28/2012
1291,,AU,,66,0,G,C,8/29/2011,9/29/2011,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,228.18,7/28/2012
1292,,US,,0,0,K,C,5/16/2011,9/12/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,129.29,7/28/2012
1293,TX,US,US,0,0,,C,7/5/2012,7/7/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,118.54,7/28/2012
1294,SC,US,US,47,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,M,2,Y,12/31/1900,V,47.49,7/28/2012
1295,IL,US,US,56,0,,B,4/11/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,499.94,7/28/2012
1296,UT,US,US,64,0,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.45,7/28/2012
1297,AZ,US,US,46,0,G,B,12/9/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,230.49,7/28/2012
1298,CA,US,US,28,2,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,105.65,7/28/2012
1299,,US,,0,0,K,C,2/28/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,O,28.32,7/28/2012
1300,CA,US,US,67,1,,C,6/27/2012,6/28/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,130.74,7/28/2012
1301,,US,,0,0,,C,1/27/2012,1/30/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,O,215.88,7/28/2012
1302,TX,US,US,45,0,G,B,1/6/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,129.96,7/28/2012
1303,,US,,47,0,,C,7/23/2012,7/24/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,411.65,7/28/2012
1304,NE,US,US,51,1,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1305,,US,,70,0,,C,10/29/2011,1/27/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,248.6,7/28/2012
1306,,US,,68,0,,C,3/9/2011,3/14/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,288.36,7/28/2012
1307,MT,AU,US,63,0,,B,7/17/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
1308,,AU,,55,0,G,C,2/16/2012,2/24/2012,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,306.39,7/28/2012
1309,MN,US,US,57,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,78.53,7/28/2012
1310,IL,US,US,51,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,172.92,7/28/2012
1311,CA,US,US,64,0,Q,B,3/28/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,232.88,7/28/2012
1312,IL,US,US,59,0,,B,2/29/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,233.91,7/28/2012
1313,WA,US,US,40,0,,C,2/22/2012,2/27/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,197.11,7/28/2012
1314,OK,US,US,59,0,,B,7/11/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,136.2,7/28/2012
1315,TX,US,US,52,2,,C,12/2/2011,12/6/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,271.44,7/28/2012
1316,,US,,0,0,,C,12/2/2011,12/7/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,316.3,7/28/2012
1317,OH,US,US,50,0,,B,7/17/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,7/18/2012,V,147.11,7/28/2012
1318,KS,US,US,53,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1319,NV,US,US,64,0,,B,6/21/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,6/21/2012,V,147.11,7/28/2012
1320,NE,US,US,41,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,82.18,7/28/2012
1321,,US,,57,0,I,C,1/16/2012,6/5/2012,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,194.79,7/28/2012
1322,WA,US,US,63,1,Q,C,11/1/2011,11/1/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,0,7/28/2012
1323,MO,US,US,37,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,190.54,7/28/2012
1324,WA,US,US,7,0,G,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,172.69,7/28/2012
1325,HI,US,US,61,1,,B,11/3/2011,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,237.88,7/28/2012
1326,AR,US,US,42,0,,B,7/18/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1327,ID,US,US,57,0,,B,5/29/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,189.65,7/28/2012
1328,FL,US,US,54,0,G,C,2/13/2012,4/29/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,232.37,7/28/2012
1329,TX,US,US,21,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,138.08,7/28/2012
1330,SC,US,US,65,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,F,P,Y,12/31/1900,V,282.83,7/28/2012
1331,,US,,0,0,G,B,10/18/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,I,125.68,7/28/2012
1332,MI,US,US,15,0,,B,6/17/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,165.65,7/28/2012
1333,NV,US,US,57,0,,B,7/14/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,F,71.91,7/28/2012
1334,FL,US,US,66,0,G,B,12/11/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,D,714.08,7/28/2012
1335,MN,US,US,48,0,,B,7/19/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,130.74,7/28/2012
1336,OR,US,US,65,2,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,151.13,7/28/2012
1337,MN,US,US,23,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,138.71,7/28/2012
1338,MN,US,US,32,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,170.58,7/28/2012
1339,WA,US,US,50,0,,B,7/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,107.26,7/28/2012
1340,TX,US,US,50,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,145.28,7/28/2012
1341,IA,US,US,57,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,99.89,7/28/2012
1342,,US,,0,0,G,C,9/27/2011,10/2/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,244.76,7/28/2012
1343,TX,US,US,46,1,,B,7/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1344,,US,,0,0,G,C,12/9/2011,12/9/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,0,7/28/2012
1345,IA,US,US,55,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,149.25,7/28/2012
1346,,US,,0,0,,C,5/29/2012,5/30/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,192.18,7/28/2012
1347,CA,US,US,45,0,,C,2/10/2012,2/20/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,412.53,7/28/2012
1348,AB,CA,CA,55,2,,B,6/23/2012,12/31/1900,CAD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,134.53,7/28/2012
1349,,US,,0,0,K,C,6/1/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,223.18,7/28/2012
1350,FL,US,US,77,2,,C,6/28/2012,6/29/2012,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,V,169.74,7/28/2012
1351,IA,US,US,11,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,136.58,7/28/2012
1352,OH,US,US,18,0,I,B,6/12/2012,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,274.8,7/28/2012
1353,,US,,0,0,,C,12/13/2011,12/18/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,490.45,7/28/2012
1354,,US,,0,0,,C,10/21/2011,10/26/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,259.33,7/28/2012
1355,SD,US,US,46,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,124.5,7/28/2012
1356,NE,US,US,56,1,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1357,CA,US,US,50,0,,C,4/22/2012,4/23/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
1358,CA,US,US,65,1,Q,B,2/2/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/10/2012,S,240.98,7/28/2012
1359,FL,US,US,55,0,G,B,3/26/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,216.36,7/28/2012
1360,MN,US,US,70,0,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,175.32,7/28/2012
1361,IA,US,US,74,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,129.9,7/28/2012
1362,IA,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,172.92,7/28/2012
1363,UT,US,US,41,0,G,B,10/18/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,227.17,7/28/2012
1364,IA,US,US,46,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,123.94,7/28/2012
1365,NJ,US,US,71,4,,B,6/22/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,102.88,7/28/2012
1366,TX,US,US,57,0,G,B,12/29/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,216.36,7/28/2012
1367,HI,US,US,65,0,,B,7/5/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1368,,US,,64,0,,C,5/21/2012,5/22/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,249.65,7/28/2012
1369,MI,US,US,0,0,,C,7/13/2012,7/14/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,189.97,7/28/2012
1370,MI,US,US,74,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.51,7/28/2012
1371,FL,US,US,68,0,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1372,,US,,17,0,G,C,9/27/2011,10/2/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,142.76,7/28/2012
1373,CO,US,US,78,0,G,B,12/20/2011,12/31/1900,USD,N,DIRECT,GROUP,M,P,Y,5/7/2012,S,329.25,7/28/2012
1374,KS,US,US,47,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,29.25,7/28/2012
1375,WA,US,US,20,0,G,B,12/13/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,131.91,7/28/2012
1376,NC,US,US,54,0,,C,5/4/2011,3/1/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.65,7/28/2012
1377,FL,US,US,64,3,,B,12/19/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,304.25,7/28/2012
1378,MN,US,US,38,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,142.71,7/28/2012
1379,BC,CA,CA,60,0,,C,7/22/2012,7/23/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,106.78,7/28/2012
1380,,US,,,0,G,B,12/9/2011,12/31/1900,USD,,AGENCY,GROUP,,P,Y,12/31/1900,V,223.93,7/28/2012
1381,,US,,0,0,G,C,9/23/2011,5/2/2012,USD,N,DIRECT,GROUP,F,P,Y,12/31/1900,I,148.09,7/28/2012
1382,,US,,0,0,,C,5/23/2012,5/24/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,389.39,7/28/2012
1383,OR,KR,US,58,0,,B,7/10/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1384,CO,US,US,57,0,,B,3/12/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,3/12/2012,S,243.53,7/28/2012
1385,KS,US,US,50,0,,B,1/12/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,1/12/2012,V,205.68,7/28/2012
1386,NC,US,US,71,0,,B,7/17/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1387,MI,US,US,44,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,32.54,7/28/2012
1388,CA,US,US,66,0,,B,3/12/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,249.53,7/28/2012
1389,MN,US,US,52,0,,B,3/14/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,300.74,7/28/2012
1390,NE,US,US,57,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,93.25,7/28/2012
1391,,US,,50,0,,C,7/3/2012,7/3/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,0,7/28/2012
1392,OH,US,US,63,0,G,B,9/23/2011,12/31/1900,USD,N,DIRECT,GROUP,M,P,Y,5/11/2012,I,159.97,7/28/2012
1393,NH,US,US,62,0,,B,12/20/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/21/2011,V,253.44,7/28/2012
1394,CA,US,US,90,0,,C,4/13/2012,4/15/2012,USD,N,DIRECT,FIT,M,1,Y,12/31/1900,D,482.83,7/28/2012
1395,MN,US,US,73,0,,B,12/2/2011,12/31/1900,USD,Y,AGENCY,FIT,F,2,Y,12/6/2011,S,288,7/28/2012
1396,,US,,0,0,G,C,12/2/2011,12/7/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,127.39,7/28/2012
1397,,US,,34,0,Q,C,11/2/2011,11/3/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,141.7,7/28/2012
1398,NC,US,US,70,1,G,B,4/2/2012,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,4/13/2012,S,242.79,7/28/2012
1399,MI,US,US,42,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.51,7/28/2012
1400,,US,,,0,G,B,3/16/2011,12/31/1900,USD,,AGENCY,GROUP,,2,Y,12/31/1900,S,272.33,7/28/2012
1401,OK,US,US,50,1,,B,4/19/2011,12/31/1900,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,268.54,7/28/2012
1402,,US,,50,0,,C,6/29/2012,7/2/2012,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,I,181.31,7/28/2012
1403,,US,,27,0,G,C,11/28/2011,12/8/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,226.88,7/28/2012
1404,,US,,0,0,I,C,8/3/2011,4/6/2012,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,224.27,7/28/2012
1405,,US,,0,0,G,C,6/15/2012,8/3/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,264.36,7/28/2012
1406,FL,US,US,82,2,,C,6/28/2012,6/29/2012,USD,Y,AGENCY,FIT,M,P,Y,12/31/1900,V,169.74,7/28/2012
1407,WA,US,US,53,0,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1408,,US,,0,0,,C,5/31/2012,6/1/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,263.42,7/28/2012
1409,CA,US,US,51,0,G,B,2/7/2012,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,S,97.88,7/28/2012
1410,,US,,0,0,,C,12/2/2011,12/12/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,316.3,7/28/2012
1411,,US,,0,0,I,C,3/8/2011,1/25/2012,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,228.83,7/28/2012
1412,GA,US,US,66,0,G,B,1/25/2012,12/31/1900,USD,N,DIRECT,GROUP,F,2,Y,12/31/1900,V,282.83,7/28/2012
1413,WA,US,US,78,0,,C,4/9/2012,5/11/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,F,218.54,7/28/2012
1414,TX,US,US,52,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,275.33,7/28/2012
1415,,AU,,77,0,G,C,8/29/2011,9/29/2011,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,228.18,7/28/2012
1416,GA,US,US,19,0,,B,6/25/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,6/26/2012,V,147.11,7/28/2012
1417,,CA,,,0,F,B,12/28/2011,12/31/1900,USD,,AGENCY,GROUP,,P,Y,12/31/1900,I,0,7/28/2012
1418,NJ,US,US,36,0,,C,4/26/2011,12/12/2011,USD,Y,DIRECT,FIT,M,1,Y,12/31/1900,D,563.33,7/28/2012
1419,,US,,0,0,G,C,9/27/2011,10/2/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,244.76,7/28/2012
1420,,US,,67,0,G,C,1/23/2012,5/7/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,S,284.08,7/28/2012
1421,,US,,0,0,,C,6/1/2012,6/4/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,237.65,7/28/2012
1422,WA,US,US,22,0,Q,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,139.53,7/28/2012
1423,IA,US,US,61,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,117.72,7/28/2012
1424,,CA,,16,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,M,1,Y,12/31/1900,I,176.45,7/28/2012
1425,MS,US,US,57,0,,B,6/12/2012,12/31/1900,USD,Y,DIRECT,FIT,F,P,Y,6/12/2012,D,199.48,7/28/2012
1426,ID,US,US,66,1,G,B,5/18/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,134.51,7/28/2012
1427,IA,US,US,51,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,176.58,7/28/2012
1428,SD,US,US,41,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,O,161.35,7/28/2012
1429,NE,US,US,74,0,,C,2/29/2012,3/1/2012,USD,Y,DIRECT,FIT,M,P,Y,12/31/1900,I,214.4,7/28/2012
1430,CA,US,US,54,0,,B,3/31/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,261.65,7/28/2012
1431,NV,US,US,75,0,,B,6/26/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,6/26/2012,V,167.17,7/28/2012
1432,CA,US,US,58,0,,B,2/22/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,195.07,7/28/2012
1433,CA,US,US,70,16,,C,3/3/2011,3/7/2011,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,D,394.59,7/28/2012
1434,,US,,0,0,K,C,7/29/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,O,176.32,7/28/2012
1435,,US,,0,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
1436,PA,US,US,19,0,,B,5/10/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,F,201.22,7/28/2012
1437,NY,US,US,69,0,,B,2/1/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,2/1/2012,V,289.97,7/28/2012
1438,,US,,55,0,K,C,6/22/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,S,270.03,7/28/2012
1439,MN,US,US,55,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,183,7/28/2012
1440,MD,US,US,29,0,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,S,285.65,7/28/2012
1441,,US,,0,0,I,C,8/3/2011,3/30/2012,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,224.27,7/28/2012
1442,,US,,59,0,,C,1/25/2012,1/30/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,267.65,7/28/2012
1443,IA,US,US,43,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
1444,,US,,,0,I,B,9/9/2011,12/31/1900,USD,,AGENCY,GROUP,,1,Y,12/31/1900,I,121.21,7/28/2012
1445,WA,US,US,50,0,G,B,11/30/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/11/2012,I,136.83,7/28/2012
1446,SD,US,US,54,0,I,B,12/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,252.24,7/28/2012
1447,,CA,,,0,,C,7/13/2012,7/13/2012,CAD,,AGENCY,FIT,,P,Y,12/31/1900,V,156.21,7/28/2012
1448,IL,US,US,46,0,G,B,1/12/2012,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,I,127.83,7/28/2012
1449,,US,,28,0,,C,6/29/2012,7/2/2012,USD,Y,AGENCY,FIT,M,P,Y,12/31/1900,V,254.17,7/28/2012
1450,,CA,,48,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,M,1,Y,12/31/1900,D,411.65,7/28/2012
1451,IA,US,US,35,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,119.08,7/28/2012
1452,,US,,60,0,,C,7/24/2012,7/25/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1453,,US,,47,0,,C,7/3/2012,7/5/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,234.08,7/28/2012
1454,AB,CA,CA,58,2,,B,6/23/2012,12/31/1900,CAD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,134.53,7/28/2012
1455,FL,US,US,67,1,G,B,3/16/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,S,279.93,7/28/2012
1456,OR,US,US,55,0,,B,7/5/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1457,CA,US,US,65,2,,C,12/31/2011,1/3/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,S,332.83,7/28/2012
1458,FL,US,US,15,0,,B,6/27/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,6/28/2012,V,130.74,7/28/2012
1459,OH,US,US,51,0,,C,7/12/2012,7/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1460,WI,US,US,62,0,,B,6/14/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,129.65,7/28/2012
1461,,US,,48,0,,C,7/3/2012,7/3/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,0,7/28/2012
1462,,CA,,22,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,F,1,Y,12/31/1900,I,176.45,7/28/2012
1463,IA,US,US,54,0,I,B,1/10/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,184.93,7/28/2012
